id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
7848,2008/2009,2008-11-16 00:00:00,499428,8697,8722,3,1
7849,2008/2009,2008-11-15 00:00:00,499429,8177,9790,2,1
7850,2008/2009,2008-11-15 00:00:00,499430,8398,8295,1,0
7851,2008/2009,2008-11-14 00:00:00,499431,9904,9911,1,1
7852,2008/2009,2008-11-15 00:00:00,499432,9788,9823,2,2
7853,2008/2009,2008-11-15 00:00:00,499433,8226,8721,3,2
7854,2008/2009,2008-11-22 00:00:00,499434,9823,8398,4,1
7855,2008/2009,2008-11-23 00:00:00,499435,9790,8697,2,1
7856,2008/2009,2008-11-22 00:00:00,499436,10189,9788,3,1
7857,2008/2009,2008-11-22 00:00:00,499437,8721,10269,4,1
7858,2008/2009,2008-11-22 00:00:00,499438,9810,9904,4,0
7859,2008/2009,2008-11-22 00:00:00,499439,9912,8178,2,1
7860,2008/2009,2008-11-22 00:00:00,499440,8722,8226,1,3
7861,2008/2009,2008-11-22 00:00:00,499441,9911,8177,2,3
7862,2008/2009,2008-11-21 00:00:00,499442,8295,9789,0,1
7863,2008/2009,2008-11-29 00:00:00,499443,8178,9823,0,2
7864,2008/2009,2008-11-30 00:00:00,499444,9789,8721,0,0
7865,2008/2009,2008-11-30 00:00:00,499445,10269,10189,2,0
7866,2008/2009,2008-11-29 00:00:00,499446,8697,9810,5,0
7867,2008/2009,2008-11-28 00:00:00,499447,8177,8722,2,1
7868,2008/2009,2008-11-30 00:00:00,499448,9911,9790,1,1
7869,2008/2009,2008-11-29 00:00:00,499449,9904,8295,3,2
7870,2008/2009,2008-11-29 00:00:00,499450,9788,8398,1,3
7871,2008/2009,2008-11-29 00:00:00,499451,8226,9912,3,0
7872,2008/2009,2008-12-05 00:00:00,499452,9823,8226,2,1
7873,2008/2009,2008-12-06 00:00:00,499453,10189,8177,1,0
7874,2008/2009,2008-12-07 00:00:00,499454,8721,9904,2,1
7875,2008/2009,2008-12-06 00:00:00,499455,9810,9911,4,0
7876,2008/2009,2008-12-06 00:00:00,499456,9912,9789,0,0
7877,2008/2009,2008-12-07 00:00:00,499457,8722,9790,1,2
7878,2008/2009,2008-12-06 00:00:00,499458,8398,10269,0,3
7879,2008/2009,2008-12-06 00:00:00,499459,9788,8178,1,3
7880,2008/2009,2008-12-06 00:00:00,499460,8295,8697,1,0
7881,2008/2009,2008-12-13 00:00:00,499461,8178,8398,1,1
7882,2008/2009,2008-12-13 00:00:00,499462,9790,9810,1,0
7883,2008/2009,2008-12-12 00:00:00,499463,9789,9788,2,1
7884,2008/2009,2008-12-13 00:00:00,499464,10269,9823,2,2
7885,2008/2009,2008-12-13 00:00:00,499465,8697,8721,2,1
7886,2008/2009,2008-12-13 00:00:00,499466,8177,8295,4,0
7887,2008/2009,2008-12-13 00:00:00,499467,9911,8722,1,2
7888,2008/2009,2008-12-13 00:00:00,499468,9904,9912,1,1
7889,2008/2009,2008-12-14 00:00:00,499469,8226,10189,1,1
7890,2008/2009,2009-01-30 00:00:00,499470,9790,9823,1,0
7891,2008/2009,2009-01-31 00:00:00,499471,9789,8178,1,1
7892,2008/2009,2009-01-31 00:00:00,499472,10269,9788,2,0
7893,2008/2009,2009-02-01 00:00:00,499473,8697,9912,1,2
7894,2008/2009,2009-01-31 00:00:00,499474,8177,9810,2,1
7895,2008/2009,2009-01-31 00:00:00,499475,8722,8721,1,1
7896,2008/2009,2009-02-01 00:00:00,499476,9911,8295,2,0
7897,2008/2009,2009-01-31 00:00:00,499477,9904,10189,1,0
7898,2008/2009,2009-01-31 00:00:00,499478,8226,8398,2,0
7899,2008/2009,2009-02-08 00:00:00,499479,9823,9789,3,1
7900,2008/2009,2009-02-07 00:00:00,499480,8178,10269,2,4
7901,2008/2009,2009-02-07 00:00:00,499481,10189,8697,1,0
7902,2008/2009,2009-02-07 00:00:00,499482,8721,9911,2,0
7903,2008/2009,2009-02-07 00:00:00,499483,9810,8722,2,2
7904,2008/2009,2009-02-06 00:00:00,499484,9912,8177,1,1
7905,2008/2009,2009-02-08 00:00:00,499485,8398,9904,3,1
7906,2008/2009,2009-02-07 00:00:00,499486,9788,8226,1,1
7907,2008/2009,2009-02-07 00:00:00,499487,8295,9790,3,2
7908,2008/2009,2008-08-23 00:00:00,499326,9790,8295,2,1
7909,2008/2009,2008-08-23 00:00:00,499327,9789,9823,1,1
7910,2008/2009,2008-08-23 00:00:00,499328,10269,8178,0,2
7911,2008/2009,2008-08-23 00:00:00,499329,8697,10189,1,1
7912,2008/2009,2008-08-23 00:00:00,499330,8177,9912,1,1
7913,2008/2009,2008-08-24 00:00:00,499331,8722,9810,1,1
7914,2008/2009,2008-08-24 00:00:00,499332,9911,8721,2,2
7915,2008/2009,2008-08-22 00:00:00,499333,9904,8398,0,0
7916,2008/2009,2008-08-23 00:00:00,499334,8226,9788,1,0
7917,2008/2009,2009-02-15 00:00:00,499488,9790,9912,2,0
7918,2008/2009,2009-02-15 00:00:00,499489,9789,8398,1,1
7919,2008/2009,2009-02-14 00:00:00,499490,8697,9788,1,1
7920,2008/2009,2009-02-14 00:00:00,499491,8177,9823,2,1
7921,2008/2009,2009-02-14 00:00:00,499492,9810,8721,0,2
7922,2008/2009,2009-02-14 00:00:00,499493,8722,8295,0,0
7923,2008/2009,2009-02-14 00:00:00,499494,9911,10189,2,1
7924,2008/2009,2009-02-14 00:00:00,499495,9904,10269,3,3
7925,2008/2009,2009-02-13 00:00:00,499496,8226,8178,1,4
7926,2008/2009,2009-02-21 00:00:00,499497,9823,8722,1,2
7927,2008/2009,2009-02-22 00:00:00,499498,8178,9790,1,2
7928,2008/2009,2009-02-21 00:00:00,499499,10269,8226,3,3
7929,2008/2009,2009-02-20 00:00:00,499500,10189,9789,1,1
7930,2008/2009,2009-02-21 00:00:00,499501,8721,8177,2,1
7931,2008/2009,2009-02-21 00:00:00,499502,9912,9911,1,1
7932,2008/2009,2009-02-21 00:00:00,499503,8398,8697,2,1
7933,2008/2009,2009-02-21 00:00:00,499504,9788,9904,3,2
7934,2008/2009,2009-02-21 00:00:00,499505,8295,9810,0,1
7935,2008/2009,2009-03-01 00:00:00,499506,9790,8721,1,3
7936,2008/2009,2009-02-28 00:00:00,499507,9789,8226,0,0
7937,2008/2009,2009-03-01 00:00:00,499508,8697,9823,0,0
7938,2008/2009,2009-02-28 00:00:00,499509,8177,9788,2,1
7939,2008/2009,2009-02-28 00:00:00,499510,9810,10189,1,2
7940,2008/2009,2009-02-27 00:00:00,499511,8722,9912,1,1
7941,2008/2009,2009-02-28 00:00:00,499512,9911,8398,3,2
7942,2008/2009,2009-02-28 00:00:00,499513,9904,8178,1,0
7943,2008/2009,2009-03-01 00:00:00,499514,8295,10269,0,2
7944,2008/2009,2009-03-07 00:00:00,499515,9823,9904,5,1
7945,2008/2009,2009-03-08 00:00:00,499516,8178,9911,1,1
7946,2008/2009,2009-03-07 00:00:00,499517,10269,9789,2,1
7947,2008/2009,2009-03-06 00:00:00,499518,10189,8722,1,0
7948,2008/2009,2009-03-07 00:00:00,499519,8721,8295,1,0
7949,2008/2009,2009-03-08 00:00:00,499520,9912,9810,0,0
7950,2008/2009,2009-03-07 00:00:00,499521,8398,8177,1,3
7951,2008/2009,2009-03-07 00:00:00,499522,9788,9790,4,1
7952,2008/2009,2009-03-07 00:00:00,499523,8226,8697,0,0
7953,2008/2009,2009-03-15 00:00:00,499524,9790,8398,2,0
7954,2008/2009,2009-03-15 00:00:00,499525,8697,10269,4,0
7955,2008/2009,2009-03-14 00:00:00,499526,8177,8178,1,0
7956,2008/2009,2009-03-13 00:00:00,499527,8721,10189,4,3
7957,2008/2009,2009-03-14 00:00:00,499528,9810,8226,1,1
7958,2008/2009,2009-03-14 00:00:00,499529,8722,9788,2,4
7959,2008/2009,2009-03-14 00:00:00,499530,9911,9823,0,3
7960,2008/2009,2009-03-14 00:00:00,499531,9904,9789,4,4
7961,2008/2009,2009-03-14 00:00:00,499532,8295,9912,0,1
7962,2008/2009,2009-03-21 00:00:00,499533,9823,8295,1,0
7963,2008/2009,2009-03-21 00:00:00,499534,8178,9810,1,1
7964,2008/2009,2009-03-21 00:00:00,499535,9789,8697,1,0
7965,2008/2009,2009-03-21 00:00:00,499536,10269,8177,2,0
7966,2008/2009,2009-03-22 00:00:00,499537,10189,9790,1,2
7967,2008/2009,2009-03-21 00:00:00,499538,9912,8721,0,3
7968,2008/2009,2009-03-21 00:00:00,499539,8398,8722,0,2
7969,2008/2009,2009-03-20 00:00:00,499540,9788,9911,0,1
7970,2008/2009,2009-03-21 00:00:00,499541,8226,9904,2,2
7971,2008/2009,2009-04-04 00:00:00,499542,9790,8226,1,0
7972,2008/2009,2009-04-05 00:00:00,499543,8697,9904,4,1
7973,2008/2009,2009-04-04 00:00:00,499544,8177,9789,1,3
7974,2008/2009,2009-04-04 00:00:00,499545,8721,9823,5,1
7975,2008/2009,2009-04-04 00:00:00,499546,9810,8398,2,1
7976,2008/2009,2009-04-03 00:00:00,499547,9912,10189,0,2
7977,2008/2009,2009-04-05 00:00:00,499548,8722,8178,0,2
7978,2008/2009,2009-04-04 00:00:00,499549,9911,10269,1,2
7979,2008/2009,2009-04-05 00:00:00,499550,8295,9788,0,0
7980,2008/2009,2009-04-11 00:00:00,499551,9823,9810,4,0
7981,2008/2009,2009-04-12 00:00:00,499552,8178,8697,1,1
7982,2008/2009,2009-04-11 00:00:00,499553,9789,8722,3,1
7983,2008/2009,2009-04-12 00:00:00,499554,10269,9790,1,0
7984,2008/2009,2009-04-11 00:00:00,499555,10189,8295,2,0
7985,2008/2009,2009-04-11 00:00:00,499556,8398,9912,2,1
7986,2008/2009,2009-04-11 00:00:00,499557,9904,8177,2,0
7987,2008/2009,2009-04-11 00:00:00,499558,9788,8721,1,2
7988,2008/2009,2009-04-11 00:00:00,499559,8226,9911,0,3
7989,2008/2009,2009-04-19 00:00:00,499560,9790,9904,2,1
7990,2008/2009,2009-04-19 00:00:00,499561,8177,8697,2,1
7991,2008/2009,2009-04-17 00:00:00,499562,10189,8398,4,0
7992,2008/2009,2009-04-18 00:00:00,499563,8721,8178,2,1
7993,2008/2009,2009-04-18 00:00:00,499564,9810,9788,4,1
7994,2008/2009,2009-04-18 00:00:00,499565,9912,9823,0,1
7995,2008/2009,2009-04-18 00:00:00,499566,8722,10269,0,3
7996,2008/2009,2009-04-18 00:00:00,499567,9911,9789,0,2
7997,2008/2009,2009-04-18 00:00:00,499568,8295,8226,2,2
7998,2008/2009,2009-04-25 00:00:00,499569,9823,10189,0,1
7999,2008/2009,2009-04-25 00:00:00,499570,8178,8295,0,1
8000,2008/2009,2009-04-25 00:00:00,499571,9789,9790,2,0
8001,2008/2009,2009-04-25 00:00:00,499572,10269,9810,2,0
8002,2008/2009,2009-04-25 00:00:00,499573,8697,9911,3,2
8003,2008/2009,2009-04-26 00:00:00,499574,8398,8721,2,0
8004,2008/2009,2009-04-25 00:00:00,499575,9904,8722,2,1
8005,2008/2009,2009-04-26 00:00:00,499576,9788,9912,1,1
8006,2008/2009,2009-04-24 00:00:00,499577,8226,8177,0,1
8007,2008/2009,2008-08-31 00:00:00,499335,9823,8177,4,1
8008,2008/2009,2008-08-30 00:00:00,499336,8178,8226,5,2
8009,2008/2009,2008-08-31 00:00:00,499337,10269,9904,2,0
8010,2008/2009,2008-08-30 00:00:00,499338,10189,9911,1,0
8011,2008/2009,2008-08-30 00:00:00,499339,8721,9810,2,2
8012,2008/2009,2008-08-30 00:00:00,499340,9912,9790,2,4
8013,2008/2009,2008-08-30 00:00:00,499341,8398,9789,0,1
8014,2008/2009,2008-08-30 00:00:00,499342,9788,8697,3,2
8015,2008/2009,2008-08-29 00:00:00,499343,8295,8722,0,2
8016,2008/2009,2009-05-02 00:00:00,499578,9823,9788,2,1
8017,2008/2009,2009-05-03 00:00:00,499579,9790,8177,1,1
8018,2008/2009,2009-05-02 00:00:00,499580,10189,8178,1,2
8019,2008/2009,2009-05-02 00:00:00,499581,8721,8226,4,0
8020,2008/2009,2009-05-02 00:00:00,499582,9810,9789,0,2
8021,2008/2009,2009-05-02 00:00:00,499583,9912,10269,2,2
8022,2008/2009,2009-05-03 00:00:00,499584,8722,8697,1,0
8023,2008/2009,2009-05-01 00:00:00,499585,9911,9904,0,2
8024,2008/2009,2009-05-02 00:00:00,499586,8295,8398,0,0
8025,2008/2009,2009-05-08 00:00:00,499587,8178,9912,2,2
8026,2008/2009,2009-05-09 00:00:00,499588,9789,8295,4,0
8027,2008/2009,2009-05-09 00:00:00,499589,10269,8721,4,1
8028,2008/2009,2009-05-10 00:00:00,499590,8697,9790,2,0
8029,2008/2009,2009-05-09 00:00:00,499591,8177,9911,2,0
8030,2008/2009,2009-05-09 00:00:00,499592,8398,9823,1,3
8031,2008/2009,2009-05-09 00:00:00,499593,9904,9810,1,1
8032,2008/2009,2009-05-10 00:00:00,499594,9788,10189,1,0
8033,2008/2009,2009-05-09 00:00:00,499595,8226,8722,2,0
8034,2008/2009,2009-05-12 00:00:00,499596,9823,8178,3,0
8035,2008/2009,2009-05-13 00:00:00,499597,9790,9911,3,1
8036,2008/2009,2009-05-13 00:00:00,499598,10189,10269,1,2
8037,2008/2009,2009-05-12 00:00:00,499599,8721,9789,3,0
8038,2008/2009,2009-05-13 00:00:00,499600,9810,8697,0,5
8039,2008/2009,2009-05-13 00:00:00,499601,9912,8226,0,2
8040,2008/2009,2009-05-12 00:00:00,499602,8722,8177,1,2
8041,2008/2009,2009-05-13 00:00:00,499603,8398,9788,0,1
8042,2008/2009,2009-05-12 00:00:00,499604,8295,9904,2,3
8043,2008/2009,2009-05-16 00:00:00,499605,8178,9788,5,0
8044,2008/2009,2009-05-16 00:00:00,499606,9790,8722,0,1
8045,2008/2009,2009-05-16 00:00:00,499607,9789,9912,6,0
8046,2008/2009,2009-05-16 00:00:00,499608,10269,8398,2,0
8047,2008/2009,2009-05-16 00:00:00,499609,8697,8295,1,3
8048,2008/2009,2009-05-16 00:00:00,499610,8177,10189,0,0
8049,2008/2009,2009-05-16 00:00:00,499611,9911,9810,2,0
8050,2008/2009,2009-05-16 00:00:00,499612,9904,8721,0,5
8051,2008/2009,2009-05-16 00:00:00,499613,8226,9823,2,2
8052,2008/2009,2009-05-23 00:00:00,499614,9823,10269,2,1
8053,2008/2009,2009-05-23 00:00:00,499615,10189,8226,2,3
8054,2008/2009,2009-05-23 00:00:00,499616,8721,8697,5,1
8055,2008/2009,2009-05-23 00:00:00,499617,9810,9790,2,3
8056,2008/2009,2009-05-23 00:00:00,499618,9912,9904,2,2
8057,2008/2009,2009-05-23 00:00:00,499619,8722,9911,1,1
8058,2008/2009,2009-05-23 00:00:00,499620,8398,8178,3,0
8059,2008/2009,2009-05-23 00:00:00,499621,9788,9789,1,1
8060,2008/2009,2009-05-23 00:00:00,499622,8295,8177,4,0
8061,2008/2009,2008-09-13 00:00:00,499344,9790,8178,3,2
8062,2008/2009,2008-09-13 00:00:00,499345,9789,10189,3,3
8063,2008/2009,2008-09-13 00:00:00,499346,8697,8398,3,0
8064,2008/2009,2008-09-13 00:00:00,499347,8177,8721,2,2
8065,2008/2009,2008-10-22 00:00:00,499348,9810,8295,2,1
8066,2008/2009,2008-09-13 00:00:00,499349,8722,9823,0,3
8067,2008/2009,2008-09-14 00:00:00,499350,9911,9912,2,0
8068,2008/2009,2008-09-14 00:00:00,499351,9904,9788,5,1
8069,2008/2009,2008-09-13 00:00:00,499352,8226,10269,0,0
8070,2008/2009,2008-09-20 00:00:00,499353,9823,8697,2,5
8071,2008/2009,2008-09-19 00:00:00,499354,8178,9904,4,0
8072,2008/2009,2008-09-21 00:00:00,499355,10269,8295,3,1
8073,2008/2009,2008-09-20 00:00:00,499356,10189,9810,1,0
8074,2008/2009,2008-09-21 00:00:00,499357,8721,9790,3,0
8075,2008/2009,2008-09-20 00:00:00,499358,9912,8722,2,0
8076,2008/2009,2008-09-20 00:00:00,499359,8398,9911,1,1
8077,2008/2009,2008-09-20 00:00:00,499360,9788,8177,0,1
8078,2008/2009,2008-09-21 00:00:00,499361,8226,9789,4,1
8079,2008/2009,2008-09-27 00:00:00,499362,9790,9788,1,0
8080,2008/2009,2008-09-27 00:00:00,499363,9789,10269,3,0
8081,2008/2009,2008-09-27 00:00:00,499364,8697,8226,5,4
8082,2008/2009,2008-09-27 00:00:00,499365,8177,8398,0,1
8083,2008/2009,2008-09-28 00:00:00,499366,9810,9912,1,1
8084,2008/2009,2008-09-26 00:00:00,499367,8722,10189,1,0
8085,2008/2009,2008-09-27 00:00:00,499368,9911,8178,2,3
8086,2008/2009,2008-09-27 00:00:00,499369,9904,9823,1,0
8087,2008/2009,2008-09-28 00:00:00,499370,8295,8721,2,1
8088,2008/2009,2008-10-04 00:00:00,499371,9823,9911,3,3
8089,2008/2009,2008-10-04 00:00:00,499372,8178,8177,0,1
8090,2008/2009,2008-10-05 00:00:00,499373,9789,9904,1,1
8091,2008/2009,2008-10-04 00:00:00,499374,10269,8697,4,1
8092,2008/2009,2008-10-05 00:00:00,499375,10189,8721,2,2
8093,2008/2009,2008-10-03 00:00:00,499376,9912,8295,1,2
8094,2008/2009,2008-10-05 00:00:00,499377,8398,9790,1,2
8095,2008/2009,2008-10-04 00:00:00,499378,9788,8722,1,2
8096,2008/2009,2008-10-04 00:00:00,499379,8226,9810,2,1
8097,2008/2009,2008-10-19 00:00:00,499380,9790,10189,1,1
8098,2008/2009,2008-10-18 00:00:00,499381,8697,9789,3,3
8099,2008/2009,2008-10-18 00:00:00,499382,8177,10269,2,1
8100,2008/2009,2008-10-18 00:00:00,499383,8721,9912,4,1
8101,2008/2009,2008-10-18 00:00:00,499384,9810,8178,0,2
8102,2008/2009,2008-10-18 00:00:00,499385,8722,8398,1,0
8103,2008/2009,2008-10-17 00:00:00,499386,9911,9788,2,2
8104,2008/2009,2008-10-18 00:00:00,499387,9904,8226,2,5
8105,2008/2009,2008-10-18 00:00:00,499388,8295,9823,0,1
8106,2008/2009,2008-10-25 00:00:00,499389,9823,8721,4,2
8107,2008/2009,2008-10-24 00:00:00,499390,8178,8722,2,0
8108,2008/2009,2008-10-26 00:00:00,499391,9789,8177,1,1
8109,2008/2009,2008-10-26 00:00:00,499392,10269,9911,2,0
8110,2008/2009,2008-10-25 00:00:00,499393,10189,9912,0,0
8111,2008/2009,2008-10-25 00:00:00,499394,8398,9810,2,3
8112,2008/2009,2008-10-25 00:00:00,499395,9904,8697,1,1
8113,2008/2009,2008-10-25 00:00:00,499396,9788,8295,1,0
8114,2008/2009,2008-10-26 00:00:00,499397,8226,9790,3,0
8115,2009/2010,2009-08-07 00:00:00,674260,8721,10269,2,0
8116,2009/2010,2009-08-08 00:00:00,674264,9789,8722,1,0
8117,2009/2010,2009-08-08 00:00:00,674265,8697,9810,2,3
8118,2009/2010,2009-08-08 00:00:00,674266,8177,9904,1,0
8119,2009/2010,2009-08-09 00:00:00,674267,8358,9790,1,1
8120,2009/2010,2009-08-08 00:00:00,674268,8165,10189,1,2
8121,2009/2010,2009-08-09 00:00:00,674269,9911,9788,3,3
8122,2009/2010,2009-08-08 00:00:00,674270,9905,8178,2,2
8123,2009/2010,2009-08-08 00:00:00,674271,8226,9823,1,1
8124,2009/2010,2009-10-24 00:00:00,674347,9823,9810,2,1
8125,2009/2010,2009-10-23 00:00:00,674348,8178,9789,1,1
8126,2009/2010,2009-10-25 00:00:00,674349,8177,8721,0,0
8127,2009/2010,2009-10-25 00:00:00,674350,10189,9790,3,3
8128,2009/2010,2009-10-25 00:00:00,674351,9911,8697,1,4
8129,2009/2010,2009-10-24 00:00:00,674352,9904,10269,1,0
8130,2009/2010,2009-10-24 00:00:00,674353,9905,8358,3,0
8131,2009/2010,2009-10-24 00:00:00,674354,9788,8722,0,0
8132,2009/2010,2009-10-24 00:00:00,674355,8226,8165,3,0
8133,2009/2010,2009-10-31 00:00:00,674356,9790,9788,2,3
8134,2009/2010,2009-10-30 00:00:00,674357,9789,8177,2,0
8135,2009/2010,2009-10-31 00:00:00,674358,10269,9823,0,0
8136,2009/2010,2009-10-31 00:00:00,674359,10189,8178,2,2
8137,2009/2010,2009-10-31 00:00:00,674360,8721,9905,3,3
8138,2009/2010,2009-11-01 00:00:00,674361,8358,8226,0,1
8139,2009/2010,2009-11-01 00:00:00,674362,9810,9911,2,1
8140,2009/2010,2009-10-31 00:00:00,674363,8722,9904,0,1
8141,2009/2010,2009-10-31 00:00:00,674364,8165,8697,2,2
8142,2009/2010,2009-11-07 00:00:00,674365,9823,10189,1,1
8143,2009/2010,2009-11-06 00:00:00,674366,8178,9810,4,0
8144,2009/2010,2009-11-08 00:00:00,674367,8697,9789,1,1
8145,2009/2010,2009-11-08 00:00:00,674368,8177,8722,0,1
8146,2009/2010,2009-11-07 00:00:00,674369,9911,8358,1,2
8147,2009/2010,2009-11-08 00:00:00,674370,9904,9790,2,2
8148,2009/2010,2009-11-07 00:00:00,674371,9905,8165,1,0
8149,2009/2010,2009-11-07 00:00:00,674372,9788,10269,0,0
8150,2009/2010,2009-11-07 00:00:00,674373,8226,8721,1,2
8151,2009/2010,2009-11-22 00:00:00,674374,9823,8178,1,1
8152,2009/2010,2009-11-22 00:00:00,674375,9790,9911,0,1
8153,2009/2010,2009-11-21 00:00:00,674376,9789,9905,0,0
8154,2009/2010,2009-11-21 00:00:00,674377,10269,8177,1,1
8155,2009/2010,2009-11-21 00:00:00,674378,10189,9904,2,0
8156,2009/2010,2009-11-21 00:00:00,674379,8721,8165,2,3
8157,2009/2010,2009-11-21 00:00:00,674380,8358,8697,0,6
8158,2009/2010,2009-11-21 00:00:00,674381,9810,9788,1,2
8159,2009/2010,2009-11-21 00:00:00,674382,8722,8226,0,4
8160,2009/2010,2009-11-29 00:00:00,674383,8178,10269,4,0
8161,2009/2010,2009-11-28 00:00:00,674384,8697,8721,2,2
8162,2009/2010,2009-11-28 00:00:00,674385,8177,9810,1,3
8163,2009/2010,2009-11-28 00:00:00,674386,8165,8358,0,1
8164,2009/2010,2009-11-27 00:00:00,674390,9911,8722,0,0
8165,2009/2010,2009-11-29 00:00:00,674391,9904,9823,0,3
8166,2009/2010,2009-11-28 00:00:00,674392,9905,9790,1,1
8167,2009/2010,2009-11-28 00:00:00,674393,9788,10189,1,0
8168,2009/2010,2009-11-28 00:00:00,674394,8226,9789,1,2
8169,2009/2010,2009-12-04 00:00:00,674395,9823,9788,2,1
8170,2009/2010,2009-12-05 00:00:00,674396,9790,8226,0,0
8171,2009/2010,2009-12-05 00:00:00,674397,9789,8165,4,0
8172,2009/2010,2009-12-05 00:00:00,674398,10269,9911,1,1
8173,2009/2010,2009-12-06 00:00:00,674399,10189,8177,2,0
8174,2009/2010,2009-12-05 00:00:00,674400,8721,8358,2,2
8175,2009/2010,2009-12-05 00:00:00,674401,9810,9905,2,0
8176,2009/2010,2009-12-06 00:00:00,674402,8722,8697,0,0
8177,2009/2010,2009-12-05 00:00:00,674403,9904,8178,0,0
8178,2009/2010,2009-12-12 00:00:00,674404,8697,10189,0,2
8179,2009/2010,2009-12-11 00:00:00,674405,8177,8178,2,2
8180,2009/2010,2009-12-13 00:00:00,674406,8721,9789,1,3
8181,2009/2010,2009-12-12 00:00:00,674407,8358,8722,0,0
8182,2009/2010,2009-12-12 00:00:00,674408,8165,9790,0,4
8183,2009/2010,2009-12-12 00:00:00,674409,9911,9823,1,5
8184,2009/2010,2009-12-13 00:00:00,674410,9905,10269,1,1
8185,2009/2010,2009-12-12 00:00:00,674411,9788,9904,5,3
8186,2009/2010,2009-12-12 00:00:00,674412,8226,9810,1,1
8187,2009/2010,2009-12-19 00:00:00,674413,9823,8177,5,2
8188,2009/2010,2009-12-19 00:00:00,674414,8178,9788,3,2
8189,2009/2010,2009-12-20 00:00:00,674415,9790,8697,2,1
8190,2009/2010,2009-12-19 00:00:00,674416,9789,8358,1,0
8191,2009/2010,2009-12-19 00:00:00,674417,10269,8226,3,1
8192,2009/2010,2009-12-18 00:00:00,674418,10189,9905,1,0
8193,2009/2010,2009-12-19 00:00:00,674419,9810,8721,2,2
8194,2009/2010,2009-12-20 00:00:00,674420,8722,8165,3,0
8195,2009/2010,2009-12-19 00:00:00,674421,9904,9911,2,3
8196,2009/2010,2010-01-15 00:00:00,674422,9823,8226,2,0
8197,2009/2010,2010-01-16 00:00:00,674423,8178,9905,4,2
8198,2009/2010,2010-01-16 00:00:00,674424,9790,8358,2,0
8199,2009/2010,2010-01-16 00:00:00,674425,10269,8721,3,1
8200,2009/2010,2010-01-17 00:00:00,674426,10189,8165,1,0
8201,2009/2010,2010-01-16 00:00:00,674427,9810,8697,1,0
8202,2009/2010,2010-01-17 00:00:00,674428,8722,9789,2,3
8203,2009/2010,2010-01-16 00:00:00,674429,9904,8177,0,3
8204,2009/2010,2010-01-16 00:00:00,674430,9788,9911,1,2
8205,2009/2010,2010-01-23 00:00:00,674431,9789,9790,1,0
8206,2009/2010,2010-01-23 00:00:00,674432,8697,9823,2,3
8207,2009/2010,2010-01-23 00:00:00,674433,8177,9788,0,0
8208,2009/2010,2010-01-24 00:00:00,674434,8721,8722,2,3
8209,2009/2010,2010-01-22 00:00:00,674435,8358,10269,0,1
8210,2009/2010,2010-01-23 00:00:00,674436,8165,9810,1,1
8211,2009/2010,2010-01-23 00:00:00,674437,9911,10189,2,2
8212,2009/2010,2010-01-23 00:00:00,674438,9905,9904,1,0
8213,2009/2010,2010-01-24 00:00:00,674439,8226,8178,0,3
8214,2009/2010,2009-08-15 00:00:00,674272,9823,8697,1,1
8215,2009/2010,2009-08-15 00:00:00,674273,8178,8226,1,0
8216,2009/2010,2009-08-15 00:00:00,674274,9790,9789,4,1
8217,2009/2010,2009-08-15 00:00:00,674275,10269,8358,4,2
8218,2009/2010,2009-08-16 00:00:00,674276,10189,9911,3,0
8219,2009/2010,2009-08-15 00:00:00,674277,9810,8165,1,1
8220,2009/2010,2009-08-15 00:00:00,674278,8722,8721,1,3
8221,2009/2010,2009-08-15 00:00:00,674279,9904,9905,1,1
8222,2009/2010,2009-08-16 00:00:00,674280,9788,8177,2,1
8223,2009/2010,2010-01-30 00:00:00,674440,9823,9905,3,0
8224,2009/2010,2010-01-31 00:00:00,674441,8178,8358,3,1
8225,2009/2010,2010-01-29 00:00:00,674442,9790,8721,1,1
8226,2009/2010,2010-01-31 00:00:00,674443,10269,9789,4,1
8227,2009/2010,2010-01-30 00:00:00,674444,8177,9911,0,0
8228,2009/2010,2010-01-30 00:00:00,674445,10189,8226,2,0
8229,2009/2010,2010-01-30 00:00:00,674446,9810,8722,1,2
8230,2009/2010,2010-01-30 00:00:00,674447,9904,8165,1,3
8231,2009/2010,2010-01-30 00:00:00,674448,9788,8697,4,3
8232,2009/2010,2010-02-07 00:00:00,674449,9789,9810,2,3
8233,2009/2010,2010-02-05 00:00:00,674453,8697,8177,2,1
8234,2009/2010,2010-02-06 00:00:00,674454,8721,9823,1,3
8235,2009/2010,2010-02-06 00:00:00,674455,8358,10189,0,0
8236,2009/2010,2010-02-06 00:00:00,674456,8722,9790,3,3
8237,2009/2010,2010-02-06 00:00:00,674457,8165,10269,1,2
8238,2009/2010,2010-02-06 00:00:00,674458,9911,8178,1,1
8239,2009/2010,2010-02-07 00:00:00,674459,9905,9788,1,0
8240,2009/2010,2010-02-06 00:00:00,674460,8226,9904,2,1
